contract,category,gold_present,predicted_present,strict_prediction,json_valid,schema_valid,grounded_evidence,evidence_f1,latency_seconds
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Uncapped Liability,False,False,False,True,True,,,0.4525
ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Cap On Liability,False,False,False,True,True,,,0.4526
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Renewal Term,False,True,True,True,True,True,,2.0222
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.432
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4341
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Termination For Convenience,True,True,True,True,True,True,1.0,1.3157
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4396
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Audit Rights,True,True,True,True,True,True,1.0,1.8623
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.435
PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,Cap On Liability,True,True,True,True,True,True,0.8807339449541284,5.7164
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Renewal Term,True,True,True,True,True,True,1.0,2.3049
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Notice Period To Terminate Renewal,True,True,True,True,True,True,1.0,2.3149
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Exclusivity,True,True,True,True,True,True,1.0,2.2408
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Termination For Convenience,False,False,False,True,True,,,0.4434
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Change Of Control,True,False,False,True,True,,0.0,0.4493
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Audit Rights,True,True,True,True,True,True,1.0,1.8365
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Uncapped Liability,False,False,False,True,True,,,0.446
WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,Cap On Liability,True,True,True,True,True,True,1.0,1.7023
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Renewal Term,False,False,False,True,True,,,0.4402
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4415
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Exclusivity,False,False,False,True,True,,,0.4518
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Termination For Convenience,False,False,False,True,True,,,0.4455
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Change Of Control,False,False,False,True,True,,,0.4429
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Audit Rights,False,False,False,True,True,,,0.4408
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Uncapped Liability,False,False,False,True,True,,,0.4423
EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement,Cap On Liability,False,False,False,True,True,,,0.4406
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Renewal Term,True,True,True,True,True,True,1.0,2.2943
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Notice Period To Terminate Renewal,True,True,True,True,True,True,1.0,2.3074
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4497
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Termination For Convenience,False,False,False,True,True,,,0.4478
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4407
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4437
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Uncapped Liability,False,False,False,True,True,,,0.4455
IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,Cap On Liability,True,True,True,True,True,True,1.0,3.6551
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Renewal Term,True,True,True,True,True,True,0.4230769230769231,2.3395
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Notice Period To Terminate Renewal,True,True,True,True,True,True,1.0,2.2981
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Exclusivity,True,False,False,True,True,,0.0,0.4477
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Termination For Convenience,True,True,True,True,True,True,1.0,2.8888
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Change Of Control,False,False,False,True,True,,,0.4413
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Audit Rights,True,True,True,True,True,True,1.0,3.0978
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Uncapped Liability,False,False,False,True,True,,,0.4386
TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,Cap On Liability,True,True,True,True,True,True,1.0,3.1373
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Renewal Term,False,False,False,True,True,,,0.4589
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4489
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Exclusivity,False,False,False,True,True,,,0.4502
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Termination For Convenience,True,True,True,True,True,True,1.0,1.6676
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Change Of Control,False,False,False,True,True,,,0.4466
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Audit Rights,False,False,False,True,True,,,0.4507
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Uncapped Liability,True,True,True,True,True,True,1.0,2.8102
MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,Cap On Liability,True,True,True,True,True,True,1.0,2.7551
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Renewal Term,False,False,False,True,True,,,0.4297
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Notice Period To Terminate Renewal,False,False,False,True,True,,,0.4281
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Exclusivity,False,False,False,True,True,,,0.4311
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Termination For Convenience,False,False,False,True,True,,,0.4234
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Change Of Control,False,False,False,True,True,,,0.4249
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Audit Rights,False,False,False,True,True,,,0.432
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Uncapped Liability,False,False,False,True,True,,,0.4265
"TALLGRASSENERGY,LP_02_20_2020-EX-99.26-JOINT FILING AGREEMENT",Cap On Liability,False,False,False,True,True,,,0.426
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Renewal Term,False,False,False,True,True,,,0.4619
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Notice Period To Terminate Renewal,False,False,False,True,True,,,0.456
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Exclusivity,True,True,True,True,True,True,0.3333333333333333,4.2341
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Termination For Convenience,False,False,False,True,True,,,0.4553
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Change Of Control,False,False,False,True,True,,,0.4569
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Audit Rights,True,True,True,True,True,True,1.0,1.4906
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Uncapped Liability,False,False,False,True,True,,,0.4554
PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,Cap On Liability,False,False,False,True,True,,,0.4518
